Optimizer,ModelType,Round_Fold,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
ADAM,FEDERATED QUANTUM CNN,4,3,5,5.242935419,0.6567,0.7163,0.8363,0.636,0.001
ADAM,FEDERATED QUANTUM CNN,4,3,6,5.730888367,0.6594,0.7224,0.8351,0.6172,0.001
ADAM,FEDERATED QUANTUM CNN,4,4,1,5.626168728,0.6664,0.711,0.8507,0.6646,0.001
ADAM,FEDERATED QUANTUM CNN,4,4,2,5.607820272,0.6532,0.6734,0.8709,0.7759,0.001
ADAM,FEDERATED QUANTUM CNN,4,4,3,19.83009839,0.6384,0.7023,0.922,0.6976,0.001
ADAM,FEDERATED QUANTUM CNN,4,4,4,5.655596256,0.662,0.7137,0.8412,0.673,0.0005
ADAM,FEDERATED QUANTUM CNN,4,4,5,5.639012098,0.6699,0.7119,0.8303,0.6771,0.0005
ADAM,FEDERATED QUANTUM CNN,4,4,6,5.648529053,0.676,0.338,0.8235,1.5106,0.0005
ADAM,FEDERATED QUANTUM CNN,4,5,1,5.485912323,0.6515,0.5377,0.8822,1.1812,0.001
ADAM,FEDERATED QUANTUM CNN,4,5,2,5.457510471,0.6182,0.6725,0.9064,0.8468,0.001
ADAM,FEDERATED QUANTUM CNN,4,5,3,19.31644273,0.6051,0.6856,0.9521,0.8644,0.001
ADAM,FEDERATED QUANTUM CNN,4,5,4,5.473269224,0.6506,0.6182,0.8787,0.881,0.0005
ADAM,FEDERATED QUANTUM CNN,4,5,5,5.648430347,0.6532,0.6716,0.8386,0.8307,0.0005
ADAM,FEDERATED QUANTUM CNN,4,5,6,5.715584993,0.6489,0.6856,0.8522,0.7722,0.0005
ADAM,FEDERATED QUANTUM CNN,5,1,1,5.609052896,0.6833,0.662,0.8061,0.8168,0.001
ADAM,FEDERATED QUANTUM CNN,5,1,2,5.394633293,0.6763,0.6708,0.8264,0.7413,0.001
ADAM,FEDERATED QUANTUM CNN,5,1,3,18.88050628,0.6702,0.7198,0.8036,0.6718,0.001
ADAM,FEDERATED QUANTUM CNN,5,1,4,5.66253233,0.6754,0.6988,0.7748,0.7522,0.001
ADAM,FEDERATED QUANTUM CNN,5,1,5,5.391009092,0.6763,0.7207,0.8277,0.6656,0.001
ADAM,FEDERATED QUANTUM CNN,5,1,6,5.612602234,0.6457,0.7434,0.8499,0.6807,0.001
ADAM,FEDERATED QUANTUM CNN,5,2,1,5.717351675,0.6842,0.7399,0.7928,0.6572,0.001
ADAM,FEDERATED QUANTUM CNN,5,2,2,5.49544096,0.6448,0.6865,0.8655,0.7602,0.001
ADAM,FEDERATED QUANTUM CNN,5,2,3,19.15677404,0.6579,0.7513,0.8354,0.6316,0.001
ADAM,FEDERATED QUANTUM CNN,5,2,4,5.594816208,0.6527,0.7154,0.8236,0.6924,0.0005
ADAM,FEDERATED QUANTUM CNN,5,3,1,5.653554201,0.6848,0.7364,0.7772,0.6883,0.001
ADAM,FEDERATED QUANTUM CNN,5,3,2,5.795066833,0.6646,0.7373,0.8035,0.7351,0.001
ADAM,FEDERATED QUANTUM CNN,5,3,3,5.682249069,0.6576,0.7426,0.823,0.645,0.001
ADAM,FEDERATED QUANTUM CNN,5,3,4,5.599539042,0.6778,0.6848,0.7896,0.7556,0.0005
ADAM,FEDERATED QUANTUM CNN,5,4,1,19.51344752,0.697,0.7068,0.7822,0.7246775272,0.001
ADAM,FEDERATED QUANTUM CNN,5,4,2,5.623262405,0.6865,0.7013,0.787,0.7231160705,0.001
ADAM,FEDERATED QUANTUM CNN,5,4,3,5.700740099,0.6813,0.6958,0.8095,0.7215546139,0.001
ADAM,FEDERATED QUANTUM CNN,5,4,4,5.589805603,0.662,0.6903,0.834,0.7199931573,0.0005
ADAM,FEDERATED QUANTUM CNN,5,5,1,5.769445896,0.6532,0.6848,0.8652,0.7184317006,0.001
ADAM,FEDERATED QUANTUM CNN,5,5,2,5.616943836,0.6278,0.6793,0.8686,0.716870244,0.001
ADAM,FEDERATED QUANTUM CNN,5,5,3,19.62676334,0.6007,0.6738,0.9203,0.7153087873,0.001
ADAM,FEDERATED QUANTUM CNN,5,5,4,5.647041321,0.6366,0.6683,0.8529,0.7137473307,0.0005
ADAM,FEDERATED QUANTUM CNN,5,5,5,5.641150475,0.6454,0.6628,0.8343,0.712185874,0.0005
ADAM,FEDERATED QUANTUM CNN,5,5,6,5.71317029,0.6392,0.6573,0.8284,0.7106244174,0.0005
ADAM,FEDERATED CNN,1,1,1,19.80952954,0.5503,0.4226,1.3918,1.5462,0.001
ADAM,FEDERATED CNN,1,1,2,6.223229408,0.6404,0.7017,1.0355,0.9568,0.001
ADAM,FEDERATED CNN,1,1,3,6.180118322,0.6842,0.7743,0.9541,0.6291,0.001
ADAM,FEDERATED CNN,1,1,4,6.127594233,0.7209,0.8749,0.7809,0.3462,0.001
ADAM,FEDERATED CNN,1,1,5,6.174046993,0.7288,0.8451,0.7841,0.4185,0.001
ADAM,FEDERATED CNN,1,1,6,6.123691082,0.7804,0.8985,0.6456,0.2974,0.001
ADAM,FEDERATED CNN,1,2,1,17.54955339,0.5486,0.9195,1.381,0.2081,0.001
ADAM,FEDERATED CNN,1,2,2,6.017501354,0.6527,0.874,1.0315,0.3895,0.001
ADAM,FEDERATED CNN,1,2,3,5.588773727,0.6973,0.825,0.8612,0.4811,0.001
ADAM,FEDERATED CNN,1,2,4,5.659865618,0.7148,0.8845,0.803,0.3322,0.001
ADAM,FEDERATED CNN,1,2,5,5.688379526,0.7585,0.9589,0.6608,0.1169,0.001
ADAM,FEDERATED CNN,1,2,6,5.688313246,0.7463,0.9624,0.6801,0.119,0.001
ADAM,FEDERATED CNN,1,3,1,19.45747757,0.5447,0.9703,1.3849,0.0956,0.001
ADAM,FEDERATED CNN,1,3,2,5.726718664,0.6401,0.9554,1.0397,0.138,0.001
ADAM,FEDERATED CNN,1,3,3,5.703685045,0.676,0.965,0.9412,0.1194,0.001
ADAM,FEDERATED CNN,1,3,4,5.806016207,0.6743,0.951,0.8429,0.1856,0.001
ADAM,FEDERATED CNN,1,3,5,5.732072592,0.7356,0.9764,0.7009,0.0718,0.001
ADAM,FEDERATED CNN,1,3,6,5.741753101,0.7881,0.979,0.5932,0.0784,0.001
ADAM,FEDERATED CNN,1,4,1,17.67335606,0.5385,0.9729,1.421,0.0986,0.001
ADAM,FEDERATED CNN,1,4,2,5.481354713,0.6506,0.9729,1.0293,0.0966,0.001
ADAM,FEDERATED CNN,1,4,3,5.724434137,0.7154,0.9834,0.7954,0.0606,0.001
ADAM,FEDERATED CNN,1,4,4,5.772354364,0.7277,0.9799,0.7064,0.0643,0.001
ADAM,FEDERATED CNN,1,4,5,5.777220726,0.7548,0.9816,0.7404,0.0642,0.001
ADAM,FEDERATED CNN,1,4,6,5.774074316,0.7723,0.9799,0.6082,0.0749,0.001
ADAM,FEDERATED CNN,1,5,1,17.47298908,0.5692,0.9825,1.3239,0.0704,0.001
ADAM,FEDERATED CNN,1,5,2,5.670338392,0.6349,0.9834,1.0795,0.0684,0.001
ADAM,FEDERATED CNN,1,5,3,5.739700317,0.648,0.2878,1.0279,1.7336,0.001
ADAM,FEDERATED CNN,1,5,4,5.541404009,0.7093,0.6885,0.8431,1.0665,0.001
ADAM,FEDERATED CNN,1,5,5,5.557827711,0.718,0.8303,0.7719,0.6002,0.001
ADAM,FEDERATED CNN,1,5,6,5.540736198,0.7513,0.8101,0.7095,0.5157,0.001
ADAM,FEDERATED CNN,2,1,1,16.98842335,0.6684,0.853,0.9269,0.3925,0.001
ADAM,FEDERATED CNN,2,1,2,5.714191675,0.7174,0.8548,0.7626,0.4688,0.001
ADAM,FEDERATED CNN,2,1,3,5.776281118,0.7489,0.9151,0.6728,0.2854,0.001
ADAM,FEDERATED CNN,2,1,4,5.761934996,0.7533,0.9046,0.6641,0.29,0.001
ADAM,FEDERATED CNN,2,1,5,5.726207018,0.7865,0.9274,0.5675,0.2159,0.001
ADAM,FEDERATED CNN,2,1,6,5.542571068,0.7883,0.9178,0.5611,0.2818,0.001
ADAM,FEDERATED CNN,2,2,1,17.34648418,0.6352,0.9274,0.9743,0.2204,0.001
ADAM,FEDERATED CNN,2,2,2,5.476101398,0.7034,0.9081,0.7952,0.2361,0.001
ADAM,FEDERATED CNN,2,2,3,5.718222857,0.7235,0.9423,0.7385,0.2078,0.001
ADAM,FEDERATED CNN,2,2,4,5.764242172,0.783,0.9396,0.5918,0.1985,0.001
ADAM,FEDERATED CNN,2,2,5,5.757828712,0.7909,0.9589,0.5652,0.1467,0.001
ADAM,FEDERATED CNN,2,2,6,5.654257774,0.7927,0.9423,0.5322,0.2379,0.001
ADAM,FEDERATED CNN,2,3,1,17.94010973,0.6629,0.9213,0.9306,0.3057,0.001
ADAM,FEDERATED CNN,2,3,2,5.454488754,0.7075,0.9108,0.8046,0.3436,0.001
ADAM,FEDERATED CNN,2,3,3,5.488791704,0.7461,0.9545,0.6861,0.1572,0.001
ADAM,FEDERATED CNN,2,3,4,5.834520102,0.7688,0.9589,0.6207,0.1697,0.001
ADAM,FEDERATED CNN,2,3,5,5.736326933,0.7986,0.2898,0.5724,2.6119,0.001
ADAM,FEDERATED CNN,2,3,6,5.741365433,0.8319,0.782,0.4907,0.5824,0.001
ADAM,FEDERATED CNN,2,4,1,17.49946308,0.6217,0.81,1.0064,0.5268,0.001
ADAM,FEDERATED CNN,2,4,2,5.418909311,0.7145,0.8555,0.7727,0.4591,0.001
ADAM,FEDERATED CNN,2,4,3,5.75894022,0.7443,0.8984,0.6262,0.2875,0.001
ADAM,FEDERATED CNN,2,4,4,5.762916565,0.7408,0.8424,0.6702,0.4329,0.001
ADAM,FEDERATED CNN,2,4,5,5.751970768,0.7828,0.9194,0.5559,0.2294,0.001
ADAM,FEDERATED CNN,2,4,6,5.845018625,0.8187,0.9335,0.5438,0.1846,0.001
ADAM,FEDERATED CNN,2,5,1,17.73361945,0.6165,0.9256,1.0212,0.1918,0.001
ADAM,FEDERATED CNN,2,5,2,5.726925611,0.69,0.9037,0.8725,0.2885,0.001
ADAM,FEDERATED CNN,2,5,3,5.695085049,0.7329,0.9273,0.7589,0.2138,0.001
ADAM,FEDERATED CNN,2,5,4,5.53806448,0.7767,0.9597,0.6172,0.1238,0.001
ADAM,FEDERATED CNN,2,5,5,5.676375389,0.7828,0.9685,0.6078,0.1083,0.001
ADAM,FEDERATED CNN,2,5,6,5.70288682,0.7846,0.9615,0.5752,0.1226,0.001
ADAM,FEDERATED CNN,3,1,1,17.34944439,0.72,0.951,0.761,0.1453,0.001
ADAM,FEDERATED CNN,3,1,2,5.778459549,0.7472,0.9676,0.6831,0.1293,0.001
ADAM,FEDERATED CNN,3,1,3,5.766268015,0.7892,0.9676,0.5383,0.1028,0.001
ADAM,FEDERATED CNN,3,1,4,5.767619133,0.811,0.9764,0.528,0.0817,0.001
ADAM,FEDERATED CNN,3,1,5,5.790890217,0.776,0.9755,0.5786,0.1137,0.001
ADAM,FEDERATED CNN,3,1,6,5.83039403,0.8224,0.9667,0.4843,0.0978,0.001
ADAM,FEDERATED CNN,3,2,1,17.43587899,0.7034,0.9694,0.7601,0.1227,0.001
ADAM,FEDERATED CNN,3,2,2,5.788792133,0.769,0.9764,0.6308,0.102,0.001
ADAM,FEDERATED CNN,3,2,3,5.75249815,0.7795,0.9799,0.5452,0.1036,0.001
ADAM,FEDERATED CNN,3,2,4,5.752762318,0.7935,0.2942,0.5134,2.1206,0.001
ADAM,FEDERATED CNN,3,2,5,5.763072014,0.8189,0.732,0.4745,0.8937,0.001
ADAM,FEDERATED CNN,3,2,6,5.618524551,0.8381,0.873,0.4521,0.3788,0.001
ADAM,FEDERATED CNN,3,3,1,17.86843824,0.7198,0.8765,0.7634,0.346,0.001
ADAM,FEDERATED CNN,3,3,2,5.514179707,0.7706,0.8783,0.6406,0.2966,0.001
ADAM,FEDERATED CNN,3,3,3,5.744659185,0.7601,0.8292,0.6033,0.4918,0.001
ADAM,FEDERATED CNN,3,3,4,5.67528224,0.789,0.9116,0.5274,0.2555,0.001
ADAM,FEDERATED CNN,3,3,5,5.794221401,0.7977,0.9212,0.5449,0.2336,0.001
ADAM,FEDERATED CNN,3,3,6,5.823601961,0.8152,0.9291,0.4835,0.214,0.001
ADAM,FEDERATED CNN,3,4,1,18.03544641,0.7268,0.8949,0.7189,0.312,0.001
ADAM,FEDERATED CNN,3,4,2,5.53356266,0.7863,0.9501,0.5568,0.1639,0.001
ADAM,FEDERATED CNN,3,4,3,5.786901474,0.7881,0.9011,0.5468,0.272,0.001
ADAM,FEDERATED CNN,3,4,4,5.753890038,0.8135,0.9177,0.5059,0.2475,0.001
ADAM,FEDERATED CNN,3,4,5,5.760742903,0.8004,0.965,0.5153,0.1223,0.001
ADAM,FEDERATED CNN,3,4,6,5.760154724,0.8109,0.9317,0.4984,0.223,0.001
ADAM,FEDERATED CNN,3,5,1,17.78505349,0.7032,0.9352,0.7632,0.2019,0.001
ADAM,FEDERATED CNN,3,5,2,5.418820381,0.725,0.951,0.7305,0.1514,0.001
ADAM,FEDERATED CNN,3,5,3,5.716442823,0.7601,0.9641,0.6338,0.1143,0.001
ADAM,FEDERATED CNN,3,5,4,5.699143887,0.7758,0.9606,0.5913,0.1044,0.001
ADAM,FEDERATED CNN,3,5,5,5.623450994,0.7986,0.9545,0.5121,0.1445,0.001
ADAM,FEDERATED CNN,3,5,6,5.93919301,0.831,0.9597,0.4702,0.1354,0.001
ADAM,FEDERATED CNN,4,1,1,17.34315395,0.762,0.9667,0.5999,0.111,0.001
ADAM,FEDERATED CNN,4,1,2,5.514941931,0.7988,0.9685,0.54,0.1031,0.001
ADAM,FEDERATED CNN,4,1,3,5.617880344,0.8338,0.9746,0.4557,0.0967,0.001
ADAM,FEDERATED CNN,4,1,4,5.831814051,0.8416,0.9658,0.4015,0.1242,0.001
ADAM,FEDERATED CNN,4,1,5,5.799462318,0.8836,0.9737,0.3345,0.101,0.001
ADAM,FEDERATED CNN,4,1,6,5.513535261,0.8976,0.9737,0.304,0.111,0.001
ADAM,FEDERATED CNN,4,2,1,17.39083099,0.7603,0.9772,0.6548,0.1106,0.001
ADAM,FEDERATED CNN,4,2,2,5.756411552,0.7944,0.9764,0.5364,0.0896,0.001
ADAM,FEDERATED CNN,4,2,3,5.485797167,0.8084,0.9781,0.5108,0.0997,0.001
ADAM,FEDERATED CNN,4,2,4,5.775397301,0.8259,0.2986,0.4618,2.0437,0.001
ADAM,FEDERATED CNN,4,2,5,5.760851622,0.8609,0.8109,0.3664,0.521,0.001
ADAM,FEDERATED CNN,4,2,6,5.868469,0.8618,0.7951,0.3464,0.5752,0.001
ADAM,FEDERATED CNN,4,3,1,17.92783976,0.7601,0.8678,0.6132,0.384,0.001
ADAM,FEDERATED CNN,4,3,2,5.754458904,0.8065,0.838,0.4972,0.4493,0.001
ADAM,FEDERATED CNN,4,3,3,5.732866526,0.8284,0.894,0.4618,0.3291,0.001
ADAM,FEDERATED CNN,4,3,4,5.764433861,0.8275,0.8932,0.4579,0.3031,0.001
ADAM,FEDERATED CNN,4,3,5,5.687191725,0.8739,0.9081,0.3381,0.2558,0.001
ADAM,FEDERATED CNN,4,3,6,5.775736809,0.8651,0.9326,0.3794,0.1947,0.001
ADAM,FEDERATED CNN,4,4,1,18.04474044,0.7583,0.9422,0.6335,0.1673,0.001
ADAM,FEDERATED CNN,4,4,2,5.776096106,0.81,0.8932,0.4984,0.298,0.001
ADAM,FEDERATED CNN,4,4,3,5.770576477,0.8257,0.9387,0.4861,0.1955,0.001
ADAM,FEDERATED CNN,4,4,4,5.403006077,0.8222,0.951,0.4608,0.1346,0.001
ADAM,FEDERATED CNN,4,4,5,5.63987875,0.8555,0.9431,0.3852,0.1804,0.001
ADAM,FEDERATED CNN,4,4,6,5.9801085,0.8616,0.9553,0.3496,0.1363,0.001
ADAM,FEDERATED CNN,4,5,1,17.85253644,0.768,0.9194,0.616,0.2438,0.001
ADAM,FEDERATED CNN,4,5,2,5.570651054,0.7925,0.9553,0.5301,0.1418,0.001
ADAM,FEDERATED CNN,4,5,3,5.615223169,0.7977,0.9597,0.4961,0.12,0.001
ADAM,FEDERATED CNN,4,5,4,5.703255653,0.8546,0.9641,0.3947,0.1273,0.001
ADAM,FEDERATED CNN,4,5,5,5.328795433,0.8503,0.9615,0.3928,0.1409,0.001
ADAM,FEDERATED CNN,4,5,6,5.555011034,0.8503,0.965,0.4168,0.1293,0.001
ADAM,FEDERATED CNN,5,1,1,17.5068686,0.8233,0.979,0.4816,0.0866,0.001
ADAM,FEDERATED CNN,5,1,2,5.777212858,0.8574,0.9729,0.3889,0.0891,0.001
ADAM,FEDERATED CNN,5,1,3,5.736940384,0.888,0.9702,0.2927,0.1082,0.001
ADAM,FEDERATED CNN,5,1,4,5.617154837,0.8495,0.9746,0.4087,0.0847,0.001
ADAM,FEDERATED CNN,5,1,5,5.771484375,0.8959,0.972,0.3073,0.1043,0.001
ADAM,FEDERATED CNN,5,1,6,5.962173223,0.9283,0.972,0.1893,0.1067,0.001
ADAM,FEDERATED CNN,5,2,1,16.99955153,0.8128,0.9781,0.5166,0.0813,0.001
ADAM,FEDERATED CNN,5,2,2,5.745507002,0.8469,0.9737,0.417,0.1193,0.001
ADAM,FEDERATED CNN,5,2,3,5.768621922,0.8731,0.9685,0.341,0.1284,0.001
ADAM,FEDERATED CNN,5,2,4,5.701674938,0.8863,0.9768653846,0.2963,0.12624,0.001
ADAM,FEDERATED CNN,5,2,5,5.54650569,0.9055,0.9778318681,0.3014,0.13232,0.001
ADAM,FEDERATED CNN,5,2,6,5.794528484,0.8828,0.9787983516,0.3089,0.1384,0.001
ADAM,FEDERATED CNN,5,3,1,18.06956434,0.8266,0.9797648352,0.489,0.14448,0.001
ADAM,FEDERATED CNN,5,3,2,5.575928688,0.8494,0.9807313187,0.3994,0.15056,0.001
ADAM,FEDERATED CNN,5,3,3,5.792440176,0.8625,0.9816978022,0.3285,0.15664,0.001
ADAM,FEDERATED CNN,5,3,4,5.788937092,0.9011,0.9826642857,0.2521,0.16272,0.001
ADAM,FEDERATED CNN,5,3,5,5.855576277,0.9063,0.9836307692,0.2638,0.1688,0.001
ADAM,FEDERATED CNN,5,3,6,5.861502171,0.9177,0.9845972527,0.2384,0.17488,0.001
ADAM,FEDERATED CNN,5,4,1,17.94613457,0.8398,0.9855637363,0.4542,0.18096,0.001
ADAM,FEDERATED CNN,5,4,2,5.692497253,0.8757,0.9865302198,0.3506,0.18704,0.001
ADAM,FEDERATED CNN,5,4,3,5.763243437,0.8643,0.9874967033,0.3811,0.19312,0.001
ADAM,FEDERATED CNN,5,4,4,5.793187618,0.8932,0.9884631868,0.2899,0.1992,0.001
ADAM,FEDERATED CNN,5,4,5,5.785912275,0.9089,0.9894296703,0.2586,0.20528,0.001
ADAM,FEDERATED CNN,5,4,6,17.7520709,0.9019,0.9903961538,0.2527,0.21136,0.001
ADAM,FEDERATED CNN,5,5,1,5.735019207,0.8117,0.9913626374,0.5072,0.21744,0.001
ADAM,FEDERATED CNN,5,5,2,5.675842524,0.8599,0.9923291209,0.3787,0.22352,0.001
ADAM,FEDERATED CNN,5,5,3,5.735777855,0.8722,0.9932956044,0.3439,0.2296,0.001
ADAM,FEDERATED CNN,5,5,4,5.789762259,0.8923,0.9942620879,0.2984,0.23568,0.001
ADAM,FEDERATED CNN,5,5,5,5.54636097,0.8818,0.9952285714,0.3376,0.24176,0.001
ADAM,FEDERATED CNN,5,5,6,5.54636097,0.9002,0.9961950549,0.2561,0.24784,0.001
ADAM,MLCNN,1,,1,20.7253592,0.6367,0.2633,1.0613,3.2631,0.001000000047
ADAM,MLCNN,1,,2,4.786816597,0.7551,0.4191,0.6801,3.1132,0.001000000047
ADAM,MLCNN,1,,3,4.843826532,0.8037,0.8233,0.5318,0.4133,0.001000000047
ADAM,MLCNN,1,,4,4.680082083,0.8264,0.8224,0.4597,0.5406,0.001000000047
ADAM,MLCNN,1,,5,4.619832754,0.8619,0.8609,0.3702,0.3645,0.001000000047
ADAM,MLCNN,1,,6,4.652776957,0.8763,0.8941,0.3444,0.2922,0.001000000047
ADAM,MLCNN,1,,7,4.529916763,0.8888,0.8801,0.3177,0.2937,0.001000000047
ADAM,MLCNN,1,,8,4.308915377,0.9054,0.9038,0.2627,0.3026,0.001000000047
ADAM,MLCNN,1,,9,4.363911152,0.9186,0.9248,0.2273,0.2132,0.001000000047
ADAM,MLCNN,1,,10,4.324696541,0.9247,0.8548,0.2215,0.4353,0.001000000047
ADAM,MLCNN,1,,11,4.382309437,0.937,0.7787,0.1804,0.6716,0.001000000047
ADAM,MLCNN,1,,12,4.405020475,0.9378,0.9125,0.1748,0.2373,0.001000000047
ADAM,MLCNN,1,,13,4.349480152,0.93,0.9458,0.1963,0.1634,0.001000000047
ADAM,MLCNN,1,,14,4.362297535,0.9339,0.8434,0.1799,0.5582,0.001000000047
ADAM,MLCNN,1,,15,4.254116058,0.9525,0.9554,0.1409,0.1236,0.001000000047
ADAM,MLCNN,1,,16,4.29550457,0.9525,0.9598,0.1314,0.1154,0.001000000047
ADAM,MLCNN,1,,17,4.384442568,0.9604,0.8513,0.1144,0.7233,0.001000000047
ADAM,MLCNN,1,,18,4.444185972,0.9652,0.9396,0.1025,0.2049,0.001000000047
ADAM,MLCNN,1,,19,4.299657106,0.9626,0.7524,0.1215,1.1658,0.001000000047
ADAM,MLCNN,1,,20,4.322513103,0.9558,0.958,0.1277,0.1205,0.001000000047
ADAM,MLCNN,1,,21,4.28296876,0.9687,0.9204,0.0942,0.2448,0.001000000047
ADAM,MLCNN,1,,22,4.265577555,0.9575,0.9405,0.1184,0.2302,0.001000000047
ADAM,MLCNN,1,,23,4.281297207,0.9582,0.9563,0.1226,0.136,0.001000000047
ADAM,MLCNN,1,,24,4.304725885,0.9724,0.9335,0.0789,0.2144,0.001000000047
ADAM,MLCNN,1,,25,4.31547761,0.9689,0.9545,0.0865,0.1615,0.001000000047
ADAM,MLCNN,1,,26,4.413402557,0.9761,0.9554,0.0703,0.1235,0.001000000047
ADAM,MLCNN,1,,27,4.309060335,0.9753,0.8609,0.07,0.5012,0.001000000047
ADAM,MLCNN,1,,28,4.437928438,0.9746,0.9615,0.0791,0.1327,0.001000000047
ADAM,MLCNN,1,,29,4.331961393,0.9783,0.9519,0.0595,0.1595,0.001000000047
ADAM,MLCNN,1,,30,4.444313049,0.9772,0.9606,0.0605,0.1439,0.001000000047
ADAM,MLCNN,2,,1,19.26446629,0.6538,0.3535,1.0116,3.7298,0.001000000047
ADAM,MLCNN,2,,2,4.477514029,0.768,0.7122,0.6237,0.9685,0.001000000047
ADAM,MLCNN,2,,3,4.518337488,0.8028,0.7927,0.5352,0.505,0.001000000047
ADAM,MLCNN,2,,4,4.401210785,0.8326,0.8504,0.4476,0.4466,0.001000000047
ADAM,MLCNN,2,,5,4.52214551,0.8566,0.8871,0.3926,0.3304,0.001000000047
ADAM,MLCNN,2,,6,4.522751331,0.8842,0.8154,0.3103,0.5712,0.001000000047
ADAM,MLCNN,2,,7,4.442447662,0.8925,0.7865,0.3021,0.7461,0.001000000047
ADAM,MLCNN,2,,8,4.55776763,0.9098,0.8933,0.2444,0.2999,0.001000000047
ADAM,MLCNN,2,,9,4.488226414,0.9177,0.8723,0.2217,0.3374,0.001000000047
ADAM,MLCNN,2,,10,4.337560177,0.9243,0.9361,0.1951,0.2021,0.001000000047
ADAM,MLCNN,2,,11,4.386732578,0.9354,0.8941,0.184,0.3104,0.001000000047
ADAM,MLCNN,2,,12,4.459511042,0.9265,0.9326,0.1998,0.2046,0.001000000047
ADAM,MLCNN,2,,13,4.412060738,0.9392,0.9405,0.1757,0.1929,0.001000000047
ADAM,MLCNN,2,,14,4.319318771,0.9473,0.93,0.1522,0.2387,0.001000000047
ADAM,MLCNN,2,,15,4.498898268,0.9514,0.9283,0.1309,0.2414,0.001000000047
ADAM,MLCNN,2,,16,4.451300144,0.9521,0.9475,0.1515,0.1661,0.001000000047
ADAM,MLCNN,2,,17,4.326732635,0.954,0.9283,0.128,0.2117,0.001000000047
ADAM,MLCNN,2,,18,4.323229074,0.9589,0.9108,0.1184,0.279,0.001000000047
ADAM,MLCNN,2,,19,4.264570713,0.9617,0.9405,0.107,0.2045,0.001000000047
ADAM,MLCNN,2,,20,4.308595896,0.9652,0.9414,0.0985,0.1898,0.001000000047
ADAM,MLCNN,2,,21,4.355365992,0.9593,0.9344,0.1219,0.213,0.001000000047
ADAM,MLCNN,2,,22,4.314432383,0.9654,0.9431,0.1045,0.1795,0.001000000047
ADAM,MLCNN,2,,23,4.195882082,0.9735,0.9431,0.0764,0.2091,0.001000000047
ADAM,MLCNN,2,,24,4.096861601,0.9753,0.9466,0.0746,0.1938,0.001000000047
ADAM,MLCNN,2,,25,4.307730675,0.9667,0.9213,0.0998,0.2654,0.001000000047
ADAM,MLCNN,2,,26,4.31683588,0.9637,0.951,0.1072,0.1781,0.001000000047
ADAM,MLCNN,2,,27,4.337589025,0.9724,0.9501,0.0821,0.1766,0.001000000047
ADAM,MLCNN,2,,28,4.270568371,0.9779,0.9615,0.0658,0.159,0.001000000047
ADAM,MLCNN,2,,29,4.277788639,0.984,0.9598,0.053,0.1513,0.001000000047
ADAM,MLCNN,2,,30,4.250044823,0.9829,0.9545,0.0505,0.1892,0.001000000047
ADAM,MLCNN,3,,1,18.69998646,0.6558,0.2609,0.9791,3.3739,0.001000000047
ADAM,MLCNN,3,,2,5.637233496,0.77,0.7776,0.6411,0.7157,0.001000000047
ADAM,MLCNN,3,,3,4.70549345,0.8057,0.817,0.5464,0.5772,0.001000000047
ADAM,MLCNN,3,,4,4.593503952,0.8495,0.8004,0.4184,0.6696,0.001000000047
ADAM,MLCNN,3,,5,4.571827888,0.8748,0.8958,0.3611,0.2849,0.001000000047
ADAM,MLCNN,3,,6,4.482567787,0.8834,0.9256,0.3361,0.2125,0.001000000047
ADAM,MLCNN,3,,7,4.430365324,0.9063,0.8739,0.279,0.3562,0.001000000047
ADAM,MLCNN,3,,8,4.365253448,0.9193,0.9264,0.2268,0.2086,0.001000000047
ADAM,MLCNN,3,,9,4.402408361,0.9269,0.9159,0.211,0.2473,0.001000000047
ADAM,MLCNN,3,,10,4.369292974,0.928,0.8984,0.201,0.2764,0.001000000047
ADAM,MLCNN,3,,11,4.358360529,0.9383,0.9273,0.1782,0.2476,0.001000000047
ADAM,MLCNN,3,,12,4.169253826,0.9396,0.9361,0.1745,0.205,0.001000000047
ADAM,MLCNN,3,,13,4.344961643,0.9455,0.9142,0.1506,0.2924,0.001000000047
ADAM,MLCNN,3,,14,4.385253191,0.9545,0.9623,0.1324,0.145,0.001000000047
ADAM,MLCNN,3,,15,4.456273794,0.9602,0.9422,0.1196,0.2032,0.001000000047
ADAM,MLCNN,3,,16,4.42956233,0.9468,0.9396,0.1523,0.1687,0.001000000047
ADAM,MLCNN,3,,17,4.576295376,0.963,0.9466,0.1114,0.1794,0.001000000047
ADAM,MLCNN,3,,18,4.515500784,0.963,0.9606,0.1018,0.1433,0.001000000047
ADAM,MLCNN,3,,19,4.467437983,0.9635,0.9685,0.1097,0.1259,0.001000000047
ADAM,MLCNN,3,,20,4.666535616,0.9606,0.9518,0.1175,0.157,0.001000000047
ADAM,MLCNN,3,,21,4.538275719,0.9722,0.9457,0.087,0.1795,0.001000000047
ADAM,MLCNN,3,,22,4.543612719,0.9672,0.9413,0.1014,0.2034,0.001000000047
ADAM,MLCNN,3,,23,4.324776173,0.9775,0.9387,0.0753,0.2022,0.001000000047
ADAM,MLCNN,3,,24,4.238485813,0.965,0.9475,0.0965,0.1766,0.001000000047
